check_type,variant,spearman,kendall_tau,top3_overlap
leave_one_indicator,financial_stability:va_real_growth_volatility_2019_2024_pct,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,financial_stability:deflator_volatility_2019_2024_pct,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,financial_stability:min_real_growth_2019_2024_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,financial_stability:import_dependency_score,0.9757575757575757,0.9111111111111111,1.0
leave_one_indicator,financial_stability:sanction_wedge_base,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,strategic_convergence:A_2030,0.9999999999999999,1.0,1.0
leave_one_indicator,strategic_convergence:adaptation_managed_2030,0.9999999999999999,1.0,1.0
leave_one_indicator,strategic_convergence:lp_gain_vs_cf_2030_pct,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,strategic_convergence:ict_digital_share_proxy_pct,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,strategic_convergence:clean_energy_readiness,0.9515151515151514,0.8666666666666667,0.6666666666666666
leave_one_indicator,strategic_convergence:ai_service_leverage,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,strategic_convergence:strategy_capacity_index_2030,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,B,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,C,0.9757575757575757,0.9111111111111111,1.0
leave_one_sector_weight_fit,C_mach,0.9878787878787878,0.9555555555555556,1.0
leave_one_sector_weight_fit,DE,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,F,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,G,0.9878787878787878,0.9555555555555556,1.0
leave_one_sector_weight_fit,H,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,J,0.9999999999999999,1.0,1.0
leave_one_sector_weight_fit,K,0.9878787878787878,0.9555555555555556,1.0
leave_one_sector_weight_fit,M,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0001,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0002,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0003,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0004,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0005,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0006,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0007,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0008,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0009,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0010,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0011,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0012,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0013,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0014,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0015,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0016,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0017,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0018,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0019,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0020,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0021,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0022,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0023,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0024,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0025,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0026,0.9878787878787878,0.9555555555555556,0.6666666666666666
bootstrap_sector_weights,bootstrap_0027,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0028,0.9272727272727272,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0029,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0030,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0031,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0032,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0033,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0034,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0035,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0036,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0037,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0038,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0039,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0040,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0041,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0042,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0043,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0044,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0045,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0046,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0047,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0048,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0049,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0050,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0051,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0052,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0053,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0054,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0055,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0056,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0057,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0058,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0059,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0060,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0061,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0062,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0063,0.9515151515151514,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0064,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0065,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0066,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0067,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0068,0.9030303030303028,0.7777777777777778,0.6666666666666666
bootstrap_sector_weights,bootstrap_0069,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0070,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0071,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0072,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0073,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0074,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0075,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0076,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0077,0.9757575757575757,0.9111111111111111,0.6666666666666666
bootstrap_sector_weights,bootstrap_0078,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0079,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0080,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0081,0.9636363636363635,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0082,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0083,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0084,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0085,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0086,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0087,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0088,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0089,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0090,0.9151515151515152,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0091,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0092,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0093,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0094,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0095,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0096,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0097,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0098,0.9272727272727272,0.8222222222222222,0.6666666666666666
bootstrap_sector_weights,bootstrap_0099,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0100,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0101,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0102,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0103,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0104,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0105,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0106,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0107,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0108,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0109,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0110,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0111,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0112,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0113,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0114,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0115,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0116,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0117,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0118,0.9515151515151514,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0119,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0120,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0121,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0122,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0123,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0124,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0125,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0126,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0127,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0128,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0129,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0130,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0131,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0132,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0133,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0134,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0135,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0136,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0137,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0138,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0139,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0140,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0141,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0142,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0143,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0144,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0145,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0146,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0147,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0148,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0149,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0150,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0151,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0152,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0153,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0154,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0155,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0156,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0157,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0158,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0159,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0160,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0161,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0162,0.8545454545454544,0.6444444444444445,0.6666666666666666
bootstrap_sector_weights,bootstrap_0163,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0164,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0165,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0166,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0167,0.8545454545454544,0.7333333333333333,0.6666666666666666
bootstrap_sector_weights,bootstrap_0168,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0169,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0170,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0171,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0172,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0173,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0174,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0175,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0176,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0177,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0178,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0179,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0180,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0181,0.9272727272727272,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0182,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0183,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0184,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0185,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0186,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0187,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0188,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0189,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0190,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0191,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0192,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0193,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0194,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0195,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0196,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0197,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0198,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0199,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0200,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0201,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0202,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0203,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0204,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0205,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0206,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0207,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0208,0.9515151515151514,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0209,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0210,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0211,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0212,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0213,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0214,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0215,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0216,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0217,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0218,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0219,0.9151515151515152,0.7777777777777778,0.6666666666666666
bootstrap_sector_weights,bootstrap_0220,0.9878787878787878,0.9555555555555556,1.0
