scenario,throttle_scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,managed_obsolescence_pressure_rank,fit_quality,throttle_rho,sanction_wedge,import_dependency_score,market_concentration_score,managed_adoption_factor,adaptation,adaptation_managed,diffusion_speed_managed,va_cf_growth_rate_annual,employment_cf_growth_rate_annual,va_cf_bn_rub,va_ai_bn_rub,incremental_va_vs_cf_bn_rub,va_share_cf,va_share_ai,delta_va_share_pp,labour_share_cf,labour_share_ai,margin_cf_t,margin_ai,profit_pool_cf_bn_rub,profit_pool_ai_bn_rub,incremental_profit_pool_vs_cf_bn_rub,labour_income_cf_bn_rub,labour_income_ai_bn_rub,incremental_labour_income_vs_cf_bn_rub,employment_cf_thousand,employment_ai_thousand,employment_delta_vs_cf_thousand,labour_productivity_cf_mrub_per_person,labour_productivity_ai_mrub_per_person,lp_gain_vs_cf_pct,delta_k_need_managed_bn_rub,cumulative_delta_k_need_managed_bn_rub,cumulative_incremental_profit_pool_vs_cf_bn_rub,cumulative_net_value_after_capex_bn_rub
Fast,SanctionRelief,2026,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.0342075,0.028051338698912905,0.01575081745404866,-0.0007917878738464171,-0.012321588097601754,4861.087367094569,4872.008417168687,10.921050074117375,0.0449409365524107,0.04485527249320565,-0.008566405920504977,0.451276870173263,0.42738786405232543,0.5327138445960571,0.5350062488791671,2589.568540242273,2606.5549477771474,16.986407534874616,2193.696292661225,2082.237271058676,-111.459021602549,2136.8516876129843,2133.2582194827046,-3.593468130279689,2274.882901454312,2283.834358481977,0.3934908922978986,20.130466682136856,35.851252845461225,24.520138141919688,-11.331114703541537
Fast,SanctionRelief,2027,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.058605591583125,0.0480586216224044,0.0200072829234915,-0.0007917878738464171,-0.012321588097601754,4857.238417063596,4875.948936744588,18.710519680991638,0.04333755963171942,0.04317890746258832,-0.01586521691311002,0.4513178550708209,0.4262604997741616,0.5326728596984992,0.5365777251063542,2587.3190778546773,2616.325588213157,29.006510358479773,2192.1584239567314,2078.4244306500395,-113.7339933066919,2110.5222812925517,2104.4453195108817,-6.076961781669979,2301.439060898645,2316.975828042832,0.6750892260479979,25.570478704767485,61.421731550228714,53.52664850039946,-7.895083049829253
Fast,SanctionRelief,2028,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.0892778005748732,0.07321089884439871,0.02515227722199432,-0.0007917878738464171,-0.012321588097601754,4853.392514584584,4881.901618448863,28.509103864278586,0.041773952695605944,0.04152019882719185,-0.025375386841409303,0.4513161355991916,0.4248432269259201,0.5326745791701285,0.5386058066491756,2585.278815253795,2629.4205591865652,44.14174393277017,2190.4143542283578,2074.0428371166868,-116.37151711167098,2084.517295071654,2075.380813374049,-9.136481697605177,2328.305227334538,2352.2919682928523,1.0302232145814827,32.146082581071234,93.56781413129994,97.66839243316963,4.100578301869689
Fast,SanctionRelief,2029,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.127330816036066,0.10441569385183536,0.031204795007436635,-0.0007917878738464171,-0.012321588097601754,4849.54965724452,4890.228849937498,40.67919269297818,0.04024982952866612,0.03988517145873809,-0.03646580699280255,0.45131620773753667,0.4230849086508532,0.5326745070317834,0.5411186241511025,2583.231472998879,2646.193907062207,62.962434063328146,2188.6803605424675,2068.982026257573,-119.69833428489437,2058.8327315794545,2045.9745845145992,-12.858147064855302,2355.4850196713837,2390.170868665844,1.4725565522509365,39.881554595672554,133.4493687269725,160.63082649649778,27.18145776952528
Fast,SanctionRelief,2030,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.1737561575926217,0.14248608719293482,0.03807039334109939,-0.0007917878738464171,-0.012321588097601754,4845.709842632297,4901.261553776269,55.55171114397126,0.03876488272457519,0.03828979300984212,-0.04750897147330693,0.45131620471105993,0.4209397297341294,0.5326745100582602,0.544182689091067,2581.186116308648,2667.181692272631,85.99557596398336,2186.947375307836,2063.1357138028616,-123.81166150497438,2033.464642699072,2016.154317323613,-17.310325375459115,2382.982099064411,2430.995242607497,2.0148344195257017,48.65619114466055,182.10555987163303,246.62640246048113,64.5208425888481
Fast,SanctionRelief,2031,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.2292193018161132,0.18796779278146994,0.045481705588535114,-0.0007917878738464171,-0.012321588097601754,4841.873068338723,4915.232550264256,73.35948192553315,0.037318784061202946,0.03675760901838144,-0.05611750428215073,0.45131620483803214,0.4183769404545179,0.532674509931288,0.5478406435630885,2579.1423638268307,2692.7641635990108,113.62179977218011,2185.2157775101105,2056.419956002017,-128.79582150809347,2008.4091289606972,1985.8854058789236,-22.523723081773596,2410.8001694078507,2475.08367588252,2.6664800878315242,58.12828201887536,240.2338418905084,360.24820223266124,120.01436034215286
Fast,SanctionRelief,2032,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.2937843563361856,0.24091338110146784,0.05294558831999783,-0.0007917878738464171,-0.012321588097601754,4838.039331956509,4932.187553408305,94.14822145179551,0.03591118490625681,0.035309401447882464,-0.0601783458374347,0.4513162048327052,0.41539357858641285,0.5326745099366149,0.5520950752379031,2577.1002302040015,2723.0364583864075,145.936228182406,2183.485550129968,2048.79903806964,-134.6865120603279,1983.6623389421802,1955.195130486042,-28.467208456138223,2438.9429778338545,2522.606299751888,3.4303106992824794,67.66756104889579,307.9014029394042,506.18443041506725,198.28302747566306
Fast,SanctionRelief,2033,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.3666201234836384,0.30064124118034974,0.059727860078881874,-0.0007917878738464171,-0.012321588097601754,4834.208631080274,4951.887117278378,117.67848619810411,0.034541716653153046,0.033951279665613364,-0.05904369875396817,0.45131620483292867,0.4120280513370812,0.5326745099363914,0.5568891291674007,2575.0597134909585,2757.6521044764268,182.59239098546823,2181.756692749737,2040.3163993734067,-141.44029337633015,1959.2204686770094,1924.195964287646,-35.02450438936353,2467.4143152172355,2573.4837870900587,4.298810751751869,76.33570135778616,384.23710429719034,688.7768214005355,304.53971710334514
Fast,SanctionRelief,2034,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.4457837641935279,0.3655581774718694,0.06491693629151962,-0.0007917878738464171,-0.012321588097601754,4830.380963306541,4973.729659311012,143.3486960044711,0.033209991186788974,0.032672760391071164,-0.053723079571781074,0.45131620483291923,0.4083701316034143,0.5326745099364009,0.5620925517919902,2573.0208124354317,2795.6963961256333,222.67558369020162,2180.0292042566884,2031.122635532643,-148.90656872404543,1935.079761069581,1893.0987848974482,-41.98097617213284,2496.2180166861103,2627.29536302589,5.251037588206864,82.96764450069415,467.20474879788446,911.4524050907371,444.24765629285264
Fast,SanctionRelief,2035,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0780250756975785,0.0832552472014925,0.7753645136070086,0.8200347496576161,0.528215187663118,0.4331548091806757,0.06759663170880635,-0.0007917878738464171,-0.012321588097601754,4826.556326233736,4996.739612183079,170.18328594934246,0.031915601378857766,0.03145541132396635,-0.0460190054891417,0.4513162048329197,0.4045612172093849,0.5326745099364004,0.5675018934257652,2570.983525756989,2835.659190869421,264.67566511243194,2178.3030835681293,2021.4870595831364,-156.81602398499285,1911.236505317676,1862.2047384767616,-49.031766840914315,2525.3579621384906,2683.238587541288,6.251811734012658,86.39245210025769,553.5972008981421,1176.128070203169,622.530869305027
Fast,SanctionRelief,2025,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.0075,0.006629795615035889,0.006629795615035889,0.038206987156995,0.010143206119960668,9702.83486931033,9705.408323007488,2.5734536971576745,0.0929097370737017,0.09277503912681784,-0.013469794688386605,0.7595720929431354,0.748758032991156,0.2366932930987052,0.23682432879481913,2296.5959376100072,2298.4768117758995,1.8808741658922372,7370.0025891636815,7267.002445311081,-103.00014385260056,6885.136092913652,6882.854118906194,-2.281974007457393,1409.243730025427,1410.08485075227,0.05968596552334837,1.172144348595889,1.172144348595889,1.8808741658922372,0.7087298172963483
Fast,SanctionRelief,2026,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.016283625,0.01439428074958517,0.007764485134549282,0.038206987156995,0.010143206119960668,10073.550956548514,10079.352687447654,5.801730899140239,0.09313035956938719,0.09279789208848065,-0.03324674809065398,0.7591372406002331,0.7482321540864879,0.2371281454416075,0.23740714614964692,2388.7224563378804,2392.9103565627215,4.187900224841087,7647.207676200078,7541.695773126389,-105.5119030736887,6954.973447468056,6949.969656312977,-5.003791155078943,1448.3953148973947,1450.2729056222734,0.12963247709840697,1.3727568538580757,2.5449012024539646,6.068774390733324,3.5238731882793597
Fast,SanctionRelief,2027,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.0265448221527346,0.02346489940134765,0.009070618651762482,0.038206987156995,0.010143206119960668,10458.430988570697,10468.2518379963,9.820849425603228,0.09331287404570293,0.09270147888580922,-0.06113951598937101,0.7591554843024526,0.7476178123859643,0.237109901739388,0.23756197250320252,2479.7975440481687,2486.8585552946765,7.06101124650786,7939.575242172165,7826.251538628144,-113.32370354402155,7025.519176704578,7017.281355104725,-8.237821599853305,1488.6346084214058,1491.7816898393514,0.21140724527981547,1.603680566987492,4.148581769441456,13.129785637241184,8.981203867799728
Fast,SanctionRelief,2028,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.0384969710091197,0.034030273278456744,0.010565373877109,0.038206987156995,0.010143206119960668,10858.016127033336,10872.806241224773,14.79011419143717,0.09345674199970214,0.09247238314659491,-0.09843588531072284,0.7591547189100704,0.74690223277629,0.2371106671317703,0.23776429803752888,2574.551447608395,2585.165143642871,10.613696034476106,8242.914180839003,8120.9232581147635,-121.99092272423968,7096.780465813628,7084.715464174588,-12.06500163904002,1529.9918293003716,1534.6849561151034,0.3067419527905457,1.8679524980784783,6.016534267519935,23.74348167171729,17.726947404197354
Fast,SanctionRelief,2029,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.052370935488355,0.04629447979413646,0.012264206515679629,0.038206987156995,0.010143206119960668,11272.868209749344,11293.762412285747,20.8942025364031,0.09356147597410878,0.0921130000355762,-0.14484759385325896,0.7591547510211787,0.7460715933485204,0.237110635020662,0.2379982076611066,2672.9169397179,2687.895211874383,14.9782721564834,8557.851459066824,8425.955317833655,-131.89614123316824,7168.7645728664875,7152.1900516544965,-16.57452121199094,1572.4980357726824,1579.0635219030837,0.41751951233282014,2.1683052075941016,8.184839475114037,38.72175382820069,30.53691435308665
Fast,SanctionRelief,2030,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.0684112331809897,0.0604736658350031,0.014179186040866557,0.038206987156995,0.010143206119960668,11703.570540661733,11731.915121412858,28.34458075112525,0.09362664175143676,0.09165244431034923,-0.19741974410875246,0.7591547496739962,0.7451112547433144,0.2371106363678445,0.23826864114330779,2775.0410586722614,2795.3474739876665,20.306415315405047,8884.821164088014,8741.581996657998,-143.2391674300161,7241.478829554543,7219.615960862508,-21.86286869203559,1616.18514893617,1625.0054275755797,0.5457467942466598,2.5068725720289877,10.691712047143024,59.02816914360574,48.33645709646271
Fast,SanctionRelief,2031,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.0868697534761485,0.07679049475672241,0.016316828921719304,0.038206987156995,0.010143206119960668,12150.728709999781,12188.10850764532,37.37979764553893,0.09365186045042741,0.09114639492968632,-0.25054655207410875,0.7591547497305156,0.7440061362490014,0.2371106363113251,0.238579792108964,2881.0670160743343,2907.8363939555156,26.7693778811813,9224.283412883275,9068.027518956776,-156.25589392649817,7314.930641936047,7286.898634011914,-28.032007924133723,1661.0859767200527,1672.6057435129944,0.6935081599863002,2.8848066996550625,13.576518746798087,85.79754702478704,72.22102827798895
Fast,SanctionRelief,2032,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.1079964422183629,0.09546591187450389,0.018675417117781482,0.038206987156995,0.010143206119960668,12614.971445770874,12663.23552870947,48.2640829385964,0.09363681051204402,0.09065577131253015,-0.29810391995138685,0.7591547497281443,0.7427412735146499,0.2371106363136963,0.23893585152999963,2991.1439065858413,3025.7009641771424,34.557057591301145,9576.715490741875,9405.507683409633,-171.20780733224274,7389.12749119042,7353.941045955581,-35.186445234839084,1707.234238522869,1721.965875110438,0.8628948655759805,3.3018038418308002,16.878322588628887,120.35460461608818,103.47628202745929
Fast,SanctionRelief,2033,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.1320264468253022,0.11670778109748768,0.021241869222983698,0.038206987156995,0.010143206119960668,13096.9514977853,13158.235077839423,61.28358005412338,0.09358122956217858,0.09021589314401489,-0.33653364181636947,0.7591547497282438,0.7413025881766642,0.2371106363135968,0.23934075194001633,3105.4265034081873,3149.301877733587,43.87537432539966,9942.612936504147,9754.233719039334,-188.37921746481334,7464.076934380231,7420.647977199293,-43.428957180938596,1754.6645905349026,1773.1921953809774,1.0559057808550598,3.7555512129009365,20.633873801529823,164.22997894148784,143.596105139958
Fast,SanctionRelief,2034,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.1591634320236302,0.1406961364939102,0.023988355396422505,0.038206987156995,0.010143206119960668,13597.346555456968,13674.08605701641,76.73950155944112,0.09348491613823554,0.08982597927722376,-0.36589368610117773,0.7591547497282397,0.7396778867519006,0.237110636313601,0.23979788666757126,3224.0754939409526,3279.0169385830372,54.94144464208466,10322.490221276077,10114.419077917526,-208.07114335855113,7539.786605220895,7486.931792627215,-52.854812593679526,1803.412651764115,1826.393833383392,1.2743163133959623,4.241128511753402,24.875002313283225,219.1714235835725,194.29642127028927
Fast,SanctionRelief,2035,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0556468125943815,0.19875,0.3996729177153506,0.8839727486714519,0.1895591843908691,0.16756515326191515,0.026869016768004874,0.038206987156995,0.010143206119960668,14116.860200670524,14211.797763518325,94.93756284780102,0.09334773126686677,0.0894659275849643,-0.3881803681902468,0.7591547497282398,0.737858081721353,0.2371106363136008,0.24030976527766312,3347.2577049311344,3415.2337847247063,67.9760797935719,10716.88147258858,10486.289835601447,-230.59163698713382,7616.264214858169,7552.719758459483,-63.544456398685725,1853.51503078513,1881.679476800432,1.5195153828006402,4.750427914477223,29.625430227760447,287.1475033771444,257.52207314938397
Fast,SanctionRelief,2025,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.0075,0.0064585244841199995,0.0064585244841199995,0.02362049635730202,0.01591344470558198,12778.623237505206,12781.924906007092,3.3016685018865246,0.12236202523818616,0.12218379111981442,-0.01782341183717423,0.5329060459265622,0.5114351110610782,0.4639978729253219,0.46424811067625116,5929.2540011165065,5933.984488419512,4.730487303005248,6809.805581884184,6537.125183878099,-272.68039800608494,6011.261443667399,6009.320563104164,-1.9408805632356234,2125.7806464177206,2127.0166521794745,0.05814361720888339,8.02514825704827,8.02514825704827,4.730487303005248,-3.2946609540430227
Fast,SanctionRelief,2026,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.016283625,0.014022425433697137,0.0075639009495771375,0.02362049635730202,0.01591344470558198,13080.460661138033,13087.799510485353,7.33884934731941,0.12092935350797046,0.12049585368336156,-0.04334998246088989,0.5320535901619659,0.5100859327385868,0.4648503286899182,0.4653831339617484,6080.45643774556,6090.84115285271,10.384715107150441,6959.506055730852,6675.902420801541,-283.60363492931083,6106.921320261998,6102.641128461949,-4.280191800048669,2141.9075136499155,2144.6123465208375,0.1262814969219983,9.398652381242087,17.42380063829036,15.115202410155689,-2.30859822813467
Fast,SanctionRelief,2027,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.0265448221527346,0.022858717840006315,0.00883629240630918,0.02362049635730202,0.01591344470558198,13389.427634536276,13401.675839181515,12.24820464523873,0.11946399758921084,0.1186783800262624,-0.07856175629484402,0.5320893539088525,0.5085097970586963,0.4648145649430316,0.4656778806238172,6223.600980783183,6240.864001597464,17.263020814280935,7124.371899269742,6814.883461228625,-309.48843804111766,6204.103475013327,6197.016633148478,-7.086841864848793,2158.1567245713154,2162.6012374235975,0.20594022675368695,10.979683792732997,28.403484431023358,32.378223224436624,3.974738793413266
Fast,SanctionRelief,2028,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.0384969710091197,0.033151150643580984,0.010292432803574584,0.02362049635730202,0.01591344470558198,13705.692561204201,13723.878995714731,18.18643451052958,0.11796716440958785,0.1167205382486686,-0.12466261609192508,0.5320878534842621,0.5066739285938854,0.464816065367622,0.4660642987318549,6370.626089437223,6396.210040018619,25.583950581396493,7292.632535406363,6953.531686305889,-339.1008491004741,6302.832132610661,6292.393479459284,-10.438653151376457,2174.529207321161,2181.026828744036,0.2988058932940074,12.789035541706697,41.192519972730054,57.96217380583312,16.769653833103064
Fast,SanctionRelief,2029,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.052370935488355,0.045098529214374634,0.011947378570793562,0.02362049635730202,0.01591344470558198,14029.427822420428,14054.758925881652,25.331103461223393,0.11644010643206737,0.11463195011357884,-0.18081563184885324,0.5320879164327545,0.5045428662907476,0.4648160024191295,0.4665109923182035,6521.102556645176,6556.699533306177,35.596976661000554,7464.889018775402,7091.228353489798,-373.6606652856044,6403.131903241526,6388.709578433443,-14.422324808082521,2191.0258970798586,2199.9370535368707,0.40671159884000385,14.845416247851306,56.03793622058136,93.55915046683367,37.52121424625231
Fast,SanctionRelief,2030,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.0684112331809897,0.05891141659843526,0.013812887384060547,0.02362049635730202,0.01591344470558198,14360.809871194944,14394.690400637252,33.88052944230731,0.11488411988456672,0.11245466291357227,-0.2429456970994448,0.5320879137918271,0.5020790518709368,0.4648160050600571,0.4670274369001669,6675.134273755867,6722.715362781052,47.581089025185065,7641.213364725195,7227.272508327627,-413.9408563975676,6505.027788726307,6485.894961007267,-19.132827719040506,2207.6477361224015,2219.3838301694823,0.5316108115914542,17.163435609411007,73.20137182999237,141.14023949201874,67.93886766202637
Fast,SanctionRelief,2031,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.0868697534761485,0.07480672396735648,0.015895307368921203,0.02362049635730202,0.01591344470558198,14700.019328445413,14744.071615250163,44.05228680475011,0.11330054284177826,0.11026066706513085,-0.30398757766474105,0.532087913902624,0.49924379473649694,0.4648160049492602,0.4676216392418138,6832.804256924903,6894.646937821979,61.84268089707621,7821.702618800771,7360.886263064163,-460.8163557366079,6608.545188750477,6583.873177534445,-24.672011216031933,2224.3956738721863,2239.422178659216,0.6755320091443862,19.750981596584566,92.95235342657693,202.98292038909494,110.03056696251801
Fast,SanctionRelief,2032,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.1079964422183629,0.092999688835353,0.01819296486799654,0.02362049635730202,0.01591344470558198,15047.241081445229,15103.320874376508,56.07979293127937,0.11169075316018139,0.1081242783602223,-0.3566474799959085,0.5320879138979756,0.49599870282091346,0.4648160049539085,0.4683016028805417,6994.198485055701,7072.909374289663,78.710889233962,8006.45511694611,7491.227561978772,-515.2275549673377,6713.709907195998,6682.56373131874,-31.14617587725843,2241.2706669552476,2260.108766878309,0.8405098144015133,22.60597457823777,115.55832800481471,281.69380962305695,166.13548161824224
Fast,SanctionRelief,2033,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.1320264468253022,0.11369280524967754,0.02069311641432443,0.02362049635730202,0.01591344470558198,15402.664384596952,15472.870787744665,70.20640314771299,0.11005616626799762,0.10608556917859292,-0.3970597089404698,0.5320879138981707,0.4923076571188202,0.4648160049537135,0.4690748377391117,7159.404924891203,7257.93435411957,98.52942922836701,8195.571560873843,7617.41276641681,-578.1587944570329,6820.54815857348,6781.885790840087,-38.662367733392784,2258.273679254898,2281.4997575811444,1.0284882005049845,25.712579945098742,141.27090794991346,380.22323885142396,238.9523309015105
Fast,SanctionRelief,2034,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.1591634320236302,0.13706145636015798,0.023368651110480455,0.02362049635730202,0.01591344470558198,15766.482962586071,15853.159430199632,86.67646761356082,0.10839823281261832,0.10414045695762932,-0.42577758549890016,0.5320879138981625,0.4881393744146574,0.4648160049537217,0.46994782402824914,7328.513622840176,7450.157778195235,121.6441553550585,8389.155029073343,7738.551326753474,-650.6037023198687,6929.086574556698,6881.76337955909,-47.32319499760797,2275.405681966784,2303.647852422286,1.2411927542999912,29.037110595454287,170.30801854536776,501.86739420648246,331.5593756611147
Fast,SanctionRelief,2035,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0717385510433462,0.0926026119402984,0.6952321384584078,0.8611365978826666,0.1895591843908691,0.1632363511437661,0.02617489478360803,0.02362049635730202,0.01591344470558198,16138.895115971301,16244.618070954552,105.72295498325002,0.10671843616885009,0.1022629119950007,-0.44555241738493817,0.5320879138981627,0.4834705400564404,0.4648160049537214,0.47092535424281623,7501.616752172907,7650.002519603526,148.38576743061913,8587.311034878416,7853.794271775008,-733.5167631034074,7039.352210621096,6982.132129731522,-57.22008088957409,2292.66765365436,2326.598490134731,1.4799718758315317,32.52405588421574,202.83207442958349,650.2531616371016,447.4210872075181
Fast,SanctionRelief,2025,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0701531105345059,0.3581203358208955,0.3855466365359694,0.7351449785518743,0.045,0.033081524034834345,0.033081524034834345,0.06200948067135677,0.03864215072640631,7054.173355162063,7086.919920823811,32.74656566174781,0.0675474127436124,0.06774462764069597,0.01972148970835752,0.5850876792144676,0.5648536338145623,0.4105040101883246,0.41404770622399717,2895.7664508576554,2934.3229374102502,38.55648655259483,4127.309917148305,4003.0724698301397,-124.23744731816578,1963.6568501633437,1958.4668600011853,-5.189990162158438,3592.365618552586,3618.6059951096245,0.7304483825789188,4.584412422760627,4.584412422760627,38.55648655259483,33.972074129834205
Fast,SanctionRelief,2026,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0701531105345059,0.3581203358208955,0.3855466365359694,0.7351449785518743,0.1086029999999999,0.07983895010566913,0.04675742607083479,0.06200948067135677,0.03864215072640631,7491.598981481384,7575.805708772819,84.20672729143553,0.06926011591190347,0.0697484077049414,0.04882917930379288,0.5843335022444984,0.5616626416863821,0.4112581871582937,0.4196618717049736,3080.9814160409533,3179.2768034168257,98.29538737587245,4377.592270260334,4255.047047292116,-122.54522296821779,2039.5367741422958,2026.551529439163,-12.985244703132821,3673.186517870898,3738.274402955538,1.7719733198402032,6.479608518329869,11.064020941090495,136.85187392846728,125.7878529873768
Fast,SanctionRelief,2027,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0701531105345059,0.3581203358208955,0.3855466365359694,0.7351449785518743,0.1951838914276799,0.1434884576772731,0.0636495075716039,0.06200948067135677,0.03864215072640631,7956.14914372111,8117.591451981896,161.44230826078638,0.07098685679985893,0.07188523396601448,0.08983771661555534,0.584365142823848,0.5573188380450987,0.4112265465789442,0.42624447757822936,3271.779736439456,3460.0785276435236,188.29879120406758,4649.296230698422,4524.086635743376,-125.20959495504576,2118.348861580751,2094.1712067676785,-24.177654813072422,3755.825722579087,3876.278799817554,3.2070997467835927,8.820500316327669,19.884521257418164,325.15066513253487,305.2661438751167
Fast,SanctionRelief,2028,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0701531105345059,0.3581203358208955,0.3855466365359694,0.7351449785518743,0.3068024434917516,0.2255442757404064,0.08205581806313318,0.06200948067135677,0.03864215072640631,8449.505820267115,8720.56609926279,271.0602789956756,0.07272629513817455,0.07416774581420268,0.14414506760281331,0.584363815381747,0.5517188833103327,0.4112278740210452,0.4347581394600982,3474.6723149968934,3791.337092354297,316.66477735740364,4937.585459221569,4811.300990119211,-126.28446910235834,2200.2064175810656,2160.862916023264,-39.343501557801574,3840.324140839752,4035.6868705543116,5.08714167215687,11.371232815401862,31.255754072820025,641.8154424899385,610.5596884171184
Fast,SanctionRelief,2029,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0701531105345059,0.3581203358208955,0.3855466365359694,0.7351449785518743,0.440080191531059,0.3235227429642051,0.09797846722379874,0.06200948067135677,0.03864215072640631,8973.455288111483,9389.236601599105,415.78131348762145,0.07447702800404248,0.07657950644298088,0.21024784389384044,0.584363871072969,0.545032276627393,0.4112278183298232,0.4448964219402401,3690.1344410103,4177.237768801781,487.1033277914812,5243.763069061031,5117.437000762806,-126.32606829822544,2285.2271255984397,2226.8401298661247,-58.38699573231497,3926.7236011657164,4216.394556426274,7.376912272984115,13.57778141753248,44.8335354903525,1128.9187702814197,1084.0852347910673
